Number Index,Player,Year,MONTH,GP,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,PLUS_MINUS
35,Will Barton,2013,April,6,14.1,7.7,2.8,6.7,0.425,0.5,1.5,0.333,1.5,2.0,0.75,0.7,2.5,3.2,0.7,0.8,0.3,0.3,0.8,13.6,1,0,-5.8
36,Brandon Bass,2013,October,1,32.2,17.0,6.0,7.0,0.857,0.0,0.0,0.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,27.4,0,0,12.0
36,Brandon Bass,2013,November,18,28.7,10.5,4.3,9.6,0.451,0.1,0.1,0.5,1.8,2.1,0.865,1.6,4.1,5.7,1.3,1.1,0.4,1.3,2.6,23.4,0,0,-4.2
36,Brandon Bass,2013,December,12,30.3,11.5,3.7,8.3,0.44,0.1,0.1,1.0,4.1,4.9,0.831,1.7,5.7,7.3,1.5,1.3,0.8,1.1,2.8,26.8,3,0,-4.5
36,Brandon Bass,2013,January,17,23.8,10.1,3.9,7.9,0.5,0.0,0.0,0.0,2.2,2.7,0.826,1.9,3.2,5.1,0.8,1.4,0.4,0.6,2.4,19.3,1,0,-7.3
36,Brandon Bass,2013,February,11,28.9,12.8,5.0,10.4,0.482,0.0,0.0,0.0,2.8,3.1,0.912,2.1,4.2,6.3,0.6,1.5,0.5,0.8,2.5,23.8,0,0,-0.7
36,Brandon Bass,2013,March,15,25.8,9.9,4.1,8.5,0.488,0.0,0.1,0.0,1.6,1.9,0.857,2.3,2.5,4.7,0.8,1.4,0.2,0.5,1.5,17.5,0,0,-7.7
36,Brandon Bass,2013,April,8,30.6,13.3,5.0,8.8,0.571,0.0,0.1,0.0,3.3,3.8,0.867,2.6,3.6,6.3,1.3,0.6,0.3,0.8,2.1,25.0,1,0,-4.4
37,Shane Battier,2013,October,2,22.9,8.0,3.0,7.0,0.429,2.0,5.5,0.364,0.0,0.0,0.0,0.5,1.5,2.0,0.5,0.0,0.0,0.0,3.5,11.2,0,0,10.0
37,Shane Battier,2013,November,13,21.6,4.1,1.4,3.4,0.409,0.8,2.5,0.313,0.5,0.7,0.778,0.2,1.9,2.2,0.8,0.1,0.7,0.7,1.8,11.9,0,0,5.9
37,Shane Battier,2013,December,15,18.1,3.7,1.3,3.7,0.364,1.1,3.1,0.348,0.0,0.0,0.0,0.4,1.0,1.4,0.3,0.3,0.5,0.7,1.8,9.0,0,0,0.7
37,Shane Battier,2013,January,9,21.3,5.3,1.9,3.9,0.486,1.3,3.1,0.429,0.2,0.6,0.4,0.8,1.8,2.6,1.3,0.2,0.6,0.8,1.9,14.2,0,0,4.3
37,Shane Battier,2013,February,10,26.3,6.1,2.1,5.7,0.368,1.5,4.5,0.333,0.4,0.4,1.0,0.6,2.1,2.7,1.8,0.1,1.2,0.2,2.2,16.1,0,0,5.5
37,Shane Battier,2013,March,16,17.3,2.3,0.9,3.1,0.286,0.4,1.9,0.233,0.1,0.2,0.667,0.5,1.1,1.6,0.8,0.4,0.6,0.7,1.3,8.7,0,0,0.1
37,Shane Battier,2013,April,8,17.3,3.4,1.1,2.6,0.429,1.1,2.3,0.5,0.0,0.3,0.0,0.4,0.9,1.3,0.6,0.9,1.0,0.0,0.9,7.9,0,0,-1.1
38,Nicolas Batum,2013,October,1,36.7,7.0,3.0,9.0,0.333,1.0,5.0,0.2,0.0,0.0,0.0,2.0,11.0,13.0,4.0,4.0,1.0,1.0,2.0,30.6,0,0,-15.0
38,Nicolas Batum,2013,November,15,35.8,14.5,5.0,10.8,0.463,2.3,5.5,0.422,2.2,2.7,0.825,1.5,4.3,5.8,5.1,2.3,1.3,0.5,2.1,32.4,1,1,6.3
38,Nicolas Batum,2013,December,16,36.3,13.8,4.8,10.3,0.467,1.9,5.9,0.33,2.3,2.8,0.818,1.3,5.1,6.4,5.5,2.8,0.8,0.8,1.6,31.5,0,0,8.3
38,Nicolas Batum,2013,January,14,35.1,9.5,3.4,8.0,0.42,0.9,3.3,0.261,1.9,2.5,0.771,1.4,5.9,7.3,6.3,1.9,0.9,0.6,1.9,30.3,3,1,2.6
38,Nicolas Batum,2013,February,12,35.8,14.5,4.9,9.9,0.496,1.5,4.3,0.346,3.2,3.5,0.905,0.8,4.9,5.7,4.2,3.1,0.8,0.9,2.3,29.7,2,0,2.0
38,Nicolas Batum,2013,March,17,37.7,13.0,4.7,10.6,0.442,2.1,5.3,0.4,1.5,1.9,0.758,2.2,8.8,11.0,4.4,2.9,0.8,0.6,1.9,34.2,7,0,2.5
38,Nicolas Batum,2013,April,7,34.3,13.7,5.7,10.1,0.563,1.7,4.6,0.375,0.6,1.3,0.444,0.9,6.6,7.4,5.6,1.9,0.9,0.9,1.6,34.3,3,0,1.9
39,Jerryd Bayless,2013,October,1,22.0,5.0,2.0,9.0,0.222,0.0,0.0,0.0,1.0,2.0,0.5,2.0,2.0,4.0,3.0,1.0,0.0,0.0,2.0,13.3,0,0,4.0
39,Jerryd Bayless,2013,November,13,18.0,6.5,2.2,6.4,0.337,0.5,2.5,0.219,1.7,1.9,0.88,0.2,2.1,2.3,1.6,0.9,0.5,0.1,2.5,12.7,0,0,-0.1
39,Jerryd Bayless,2013,December,14,23.3,9.5,3.6,8.9,0.411,0.9,2.8,0.333,1.3,1.7,0.75,0.2,1.2,1.4,2.2,0.6,0.9,0.3,2.3,17.3,0,0,-2.1
39,Jerryd Bayless,2013,January,13,21.5,8.0,3.2,8.3,0.38,0.8,2.8,0.278,0.9,1.3,0.706,0.1,1.5,1.6,3.1,1.0,1.2,0.2,2.1,17.5,0,0,3.1
39,Jerryd Bayless,2013,February,11,24.7,10.7,4.3,9.4,0.456,1.0,2.4,0.423,1.2,1.7,0.684,0.5,1.5,2.0,4.1,1.5,0.7,0.1,1.9,20.2,0,0,0.3
39,Jerryd Bayless,2013,March,15,27.5,10.9,3.9,9.1,0.426,1.6,3.7,0.429,1.6,1.8,0.889,0.3,2.3,2.7,2.9,1.4,0.9,0.1,2.1,20.1,0,0,-6.3
39,Jerryd Bayless,2013,April,5,28.1,11.4,4.2,10.8,0.389,2.2,4.6,0.478,0.8,0.8,1.0,0.4,1.2,1.6,2.0,1.8,0.8,0.0,2.8,16.9,0,0,-6.6
40,Aron Baynes,2013,October,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0,0,-8.0
40,Aron Baynes,2013,November,9,8.8,1.7,0.7,2.7,0.25,0.0,0.0,0.0,0.3,0.4,0.75,0.8,1.7,2.4,0.7,0.7,0.0,0.0,1.4,4.9,0,0,-3.9
40,Aron Baynes,2013,December,9,8.5,4.3,2.1,3.8,0.559,0.0,0.0,0.0,0.1,0.1,1.0,1.3,1.7,3.0,0.3,0.7,0.0,0.0,1.2,7.8,0,0,4.1
40,Aron Baynes,2013,January,10,9.9,3.7,1.5,3.2,0.469,0.0,0.0,0.0,0.7,0.7,1.0,0.8,2.3,3.1,0.8,0.5,0.1,0.3,1.3,9.3,0,0,1.7
40,Aron Baynes,2013,February,6,10.3,2.2,0.8,2.3,0.357,0.0,0.0,0.0,0.5,0.7,0.75,1.7,1.3,3.0,0.8,1.0,0.2,0.2,1.3,7.0,0,0,0.0
40,Aron Baynes,2013,March,15,8.9,3.3,1.5,3.3,0.449,0.0,0.0,0.0,0.3,0.3,1.0,1.1,1.6,2.7,0.7,0.7,0.0,0.1,1.6,7.0,0,0,1.5
40,Aron Baynes,2013,April,3,13.3,2.7,1.3,3.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.0,2.3,0.3,0.3,0.0,0.0,2.3,5.6,0,0,-2.3
41,Kent Bazemore,2013,October,2,7.6,3.5,1.0,2.5,0.4,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.5,0.5,2.5,0.5,0.5,0.0,0.0,8.9,0,0,-1.0
41,Kent Bazemore,2013,November,11,7.1,2.5,0.9,2.4,0.385,0.2,0.7,0.25,0.5,1.1,0.5,0.2,1.0,1.2,0.2,1.0,0.4,0.2,1.3,4.9,0,0,-6.6
41,Kent Bazemore,2013,December,15,6.9,2.8,1.0,2.4,0.417,0.3,1.1,0.313,0.5,0.8,0.583,0.1,1.2,1.3,0.6,0.7,0.2,0.1,1.4,5.6,0,0,-1.1
41,Kent Bazemore,2013,January,12,4.9,1.3,0.5,1.7,0.3,0.0,0.8,0.0,0.3,0.5,0.5,0.1,0.3,0.4,0.3,0.5,0.3,0.2,0.4,2.9,0,0,-2.8
41,Kent Bazemore,2013,February,9,20.0,10.0,3.4,8.0,0.431,1.0,2.8,0.36,2.1,3.3,0.633,0.1,1.7,1.8,1.4,1.7,1.2,0.2,1.7,17.0,0,0,-1.7
41,Kent Bazemore,2013,March,14,26.2,12.5,4.7,10.1,0.465,1.5,3.7,0.404,1.6,2.7,0.579,0.1,3.1,3.3,3.3,2.2,1.2,0.4,2.8,23.9,0,0,-5.6
41,Kent Bazemore,2013,April,4,27.4,11.5,4.3,10.5,0.405,1.0,4.0,0.25,2.0,2.3,0.889,0.5,3.5,4.0,3.3,1.3,1.0,0.0,2.0,22.9,0,0,-8.3
42,Bradley Beal,2013,October,1,38.3,17.0,6.0,18.0,0.333,2.0,6.0,0.333,3.0,3.0,1.0,1.0,3.0,4.0,2.0,3.0,0.0,0.0,3.0,21.8,0,0,-3.0
42,Bradley Beal,2013,November,12,40.4,20.9,7.9,19.2,0.413,2.8,6.3,0.447,2.3,2.8,0.794,0.8,3.3,4.2,3.6,2.5,1.0,0.3,2.3,32.5,0,0,2.3
42,Bradley Beal,2013,December,6,27.0,14.5,5.5,12.5,0.44,2.2,4.0,0.542,1.3,1.3,1.0,0.7,3.2,3.8,1.7,1.8,0.7,0.0,1.7,21.8,0,0,2.7
42,Bradley Beal,2013,January,17,29.0,15.2,6.2,14.9,0.413,1.4,3.9,0.358,1.5,1.9,0.758,0.5,3.0,3.5,3.5,1.5,1.2,0.3,2.4,27.8,0,0,-2.6
42,Bradley Beal,2013,February,13,36.8,16.1,6.2,15.4,0.4,1.6,4.1,0.396,2.2,2.6,0.824,0.7,3.2,3.8,4.3,1.3,0.7,0.1,1.7,28.2,1,0,1.9
42,Bradley Beal,2013,March,16,36.7,17.1,6.3,16.0,0.395,2.0,4.9,0.41,2.4,3.1,0.796,0.9,2.4,3.4,3.0,1.8,0.9,0.3,2.1,27.4,0,0,0.1
42,Bradley Beal,2013,April,8,35.7,19.1,7.6,14.5,0.526,1.5,4.9,0.308,2.4,3.5,0.679,0.8,3.3,4.0,3.0,1.6,1.4,0.5,2.1,32.4,0,0,10.9
43,Michael Beasley,2013,November,11,16.2,10.6,4.3,7.5,0.573,0.5,1.3,0.429,1.5,1.9,0.81,0.4,3.1,3.5,0.5,1.1,0.3,0.5,1.6,16.7,0,0,4.5
43,Michael Beasley,2013,December,7,23.7,11.7,4.7,10.0,0.471,0.9,1.4,0.6,1.4,1.9,0.769,1.4,4.4,5.9,0.7,1.4,0.6,0.3,2.6,21.0,0,0,1.1
43,Michael Beasley,2013,January,14,12.3,6.4,2.4,5.2,0.466,0.1,0.5,0.286,1.4,2.0,0.679,0.6,2.1,2.8,0.9,1.2,0.5,0.1,2.1,11.7,0,0,-5.0
43,Michael Beasley,2013,February,6,11.0,4.8,2.0,4.0,0.5,0.3,0.7,0.5,0.5,0.7,0.75,0.2,2.0,2.2,0.3,0.5,0.3,0.5,2.0,9.9,0,0,1.0
43,Michael Beasley,2013,March,13,15.4,7.0,3.1,6.5,0.471,0.4,1.2,0.313,0.5,0.5,0.857,0.5,2.2,2.7,0.9,0.9,0.4,0.5,1.0,13.2,0,0,-0.7
43,Michael Beasley,2013,April,4,11.9,7.0,2.8,5.3,0.524,0.0,0.8,0.0,1.5,1.5,1.0,0.3,1.3,1.5,1.3,0.8,0.5,0.8,0.5,13.7,0,0,-7.5
44,Marco Belinelli,2013,October,1,19.0,5.0,2.0,5.0,0.4,0.0,2.0,0.0,1.0,2.0,0.5,0.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,10.3,0,0,3.0
44,Marco Belinelli,2013,November,16,21.3,9.4,3.6,7.1,0.509,1.6,2.8,0.591,0.6,0.7,0.818,0.3,2.4,2.7,2.1,0.9,0.7,0.1,1.4,17.4,0,0,6.9
44,Marco Belinelli,2013,December,15,23.4,10.5,4.2,8.7,0.485,1.6,3.9,0.414,0.5,0.7,0.8,0.1,2.7,2.8,1.6,1.3,0.7,0.0,1.6,17.2,0,0,1.4
44,Marco Belinelli,2013,January,14,29.7,13.5,5.1,9.9,0.518,1.6,3.7,0.423,1.6,2.2,0.742,0.4,2.4,2.7,2.9,1.8,0.8,0.0,1.8,21.7,0,0,0.5
44,Marco Belinelli,2013,February,11,30.3,15.2,5.4,10.5,0.513,2.0,4.4,0.458,2.5,2.5,0.964,0.4,3.4,3.7,2.5,1.3,0.3,0.1,1.9,23.3,1,0,0.5
44,Marco Belinelli,2013,March,16,23.3,11.1,3.9,8.3,0.47,1.6,3.8,0.417,1.8,2.0,0.875,0.2,2.6,2.8,2.4,0.6,0.7,0.3,1.6,20.2,0,0,8.7
44,Marco Belinelli,2013,April,7,26.3,9.1,3.0,8.6,0.35,1.0,4.1,0.241,2.1,2.4,0.882,0.1,1.9,2.0,1.7,1.4,0.4,0.0,1.6,14.0,0,0,-3.4
45,Anthony Bennett,2013,October,1,15.0,2.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,4.0,0.5,1.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,8.0,0,0,10.0
45,Anthony Bennett,2013,November,12,11.1,2.2,0.9,3.7,0.25,0.3,1.3,0.2,0.1,0.3,0.25,0.9,1.5,2.4,0.3,0.8,0.7,0.2,1.7,7.2,0,0,-2.2
45,Anthony Bennett,2013,December,12,9.5,3.0,1.2,3.2,0.368,0.1,0.7,0.125,0.6,0.8,0.7,0.4,1.0,1.4,0.2,0.5,0.3,0.1,1.3,5.5,0,0,-3.3
45,Anthony Bennett,2013,January,9,13.2,3.6,1.1,4.6,0.244,0.2,0.8,0.286,1.1,1.8,0.625,1.2,2.2,3.4,0.3,1.3,0.2,0.2,2.3,8.2,0,0,-4.6
45,Anthony Bennett,2013,February,13,17.4,7.2,2.6,5.9,0.442,0.4,1.3,0.294,1.6,2.4,0.677,1.5,3.3,4.8,0.4,1.2,0.5,0.2,2.3,14.7,2,0,0.5
45,Anthony Bennett,2013,March,4,10.3,5.0,2.0,3.5,0.571,0.5,0.8,0.667,0.5,0.5,1.0,0.0,0.8,0.8,0.8,0.5,0.3,0.0,1.5,7.3,0,0,-0.3
45,Anthony Bennett,2013,April,1,15.2,7.0,3.0,6.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,1.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,14.4,0,0,8.0
46,Patrick Beverley,2013,October,1,10.4,5.0,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.7,0,0,4.0
46,Patrick Beverley,2013,November,14,31.9,9.8,3.5,8.7,0.402,1.9,5.1,0.366,0.9,1.1,0.813,1.4,2.6,4.0,2.4,1.3,1.4,0.5,2.7,22.5,0,0,6.0
46,Patrick Beverley,2013,December,10,33.1,9.9,3.6,8.1,0.444,0.8,3.1,0.258,1.9,2.5,0.76,1.6,2.4,4.0,2.1,0.9,1.3,0.3,2.7,21.8,0,0,1.1
46,Patrick Beverley,2013,January,6,32.5,9.5,3.0,9.7,0.31,2.0,5.7,0.353,1.5,1.7,0.9,1.7,2.5,4.2,3.3,1.3,1.0,0.3,4.2,22.2,0,0,6.0
46,Patrick Beverley,2013,February,9,31.8,8.8,3.1,7.6,0.412,1.6,3.9,0.4,1.0,1.1,0.9,1.4,2.6,4.0,3.4,1.2,1.9,0.6,3.7,24.9,0,0,8.6
46,Patrick Beverley,2013,March,13,30.0,11.5,3.9,9.2,0.429,1.8,4.9,0.375,1.8,2.4,0.774,0.8,1.6,2.5,2.8,0.8,1.5,0.4,3.2,23.3,0,0,4.5
46,Patrick Beverley,2013,April,3,30.6,15.3,5.0,9.7,0.517,2.3,5.7,0.412,3.0,3.3,0.9,0.3,1.7,2.0,2.7,2.3,1.0,0.3,3.0,23.4,0,0,7.3
47,Andris Biedrins,2013,November,1,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,6.0
47,Andris Biedrins,2013,December,5,8.1,0.6,0.2,0.2,1.0,0.0,0.0,0.0,0.2,1.2,0.167,0.4,3.0,3.4,0.0,0.4,0.0,0.0,1.0,4.3,0,0,-0.8
48,Chauncey Billups,2013,October,1,30.6,16.0,4.0,8.0,0.5,4.0,5.0,0.8,4.0,4.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,0.0,3.0,29.1,0,0,6.0
48,Chauncey Billups,2013,November,6,20.8,3.5,1.3,4.7,0.286,0.5,2.7,0.188,0.3,0.7,0.5,0.2,2.2,2.3,2.0,1.5,0.7,0.2,1.3,10.3,0,0,-3.2
48,Chauncey Billups,2013,December,8,14.5,3.5,1.1,3.9,0.29,0.8,2.6,0.286,0.5,0.5,1.0,0.1,1.0,1.1,2.8,1.3,0.4,0.0,1.0,8.9,0,0,-1.4
48,Chauncey Billups,2013,January,3,9.8,1.7,0.7,2.7,0.25,0.3,2.0,0.167,0.0,0.0,0.0,0.3,0.0,0.3,0.3,1.0,0.0,0.0,1.7,1.6,0,0,-4.3
48,Chauncey Billups,2013,February,1,9.1,2.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,4.2,0,0,-5.0
49,Bismack Biyombo,2013,October,1,16.6,4.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,10.0,0,0,-6.0
49,Bismack Biyombo,2013,November,14,22.2,4.2,1.6,2.3,0.688,0.0,0.0,0.0,1.1,2.2,0.484,1.7,5.8,7.5,0.1,0.7,0.0,1.0,1.7,15.6,1,0,-4.6
49,Bismack Biyombo,2013,December,13,13.6,3.2,1.2,1.9,0.64,0.0,0.0,0.0,0.7,1.2,0.6,1.5,3.4,4.8,0.1,0.6,0.2,1.4,1.5,13.1,0,0,1.2
49,Bismack Biyombo,2013,January,15,12.3,2.9,1.0,1.8,0.556,0.0,0.0,0.0,0.9,1.3,0.7,0.7,2.9,3.6,0.2,0.6,0.1,0.9,1.5,10.0,0,0,-2.0
49,Bismack Biyombo,2013,February,10,13.1,3.2,1.4,2.2,0.636,0.0,0.0,0.0,0.4,1.2,0.333,1.9,3.4,5.3,0.0,0.5,0.1,1.6,1.9,14.2,0,0,0.9
49,Bismack Biyombo,2013,March,16,9.8,1.8,0.8,1.4,0.565,0.0,0.0,0.0,0.1,0.3,0.5,1.1,2.1,3.1,0.1,0.4,0.1,0.9,1.6,8.2,0,0,0.1
49,Bismack Biyombo,2013,April,8,12.0,1.8,0.8,1.4,0.545,0.0,0.0,0.0,0.3,0.9,0.286,1.9,2.6,4.5,0.3,0.3,0.1,1.3,1.6,11.4,0,0,4.5
50,DeJuan Blair,2013,October,1,21.1,9.0,4.0,5.0,0.8,0.0,0.0,0.0,1.0,2.0,0.5,5.0,0.0,5.0,0.0,1.0,0.0,0.0,3.0,14.0,0,0,6.0
50,DeJuan Blair,2013,November,17,20.8,8.8,3.8,7.4,0.52,0.0,0.1,0.0,1.2,2.0,0.588,3.2,4.8,8.0,1.5,1.5,1.8,0.4,3.6,25.5,1,0,0.5
50,DeJuan Blair,2013,December,12,19.9,7.3,3.4,5.8,0.594,0.0,0.0,0.0,0.5,1.2,0.429,1.4,3.8,5.3,1.3,1.0,0.6,0.2,2.4,16.8,1,0,-0.3
50,DeJuan Blair,2013,January,17,17.6,7.4,3.2,5.6,0.568,0.0,0.0,0.0,1.1,1.4,0.75,1.5,3.2,4.7,0.6,0.9,0.6,0.3,2.5,15.8,0,0,0.6
50,DeJuan Blair,2013,February,12,10.6,4.8,1.9,3.6,0.535,0.0,0.0,0.0,1.0,1.3,0.8,0.8,1.6,2.3,0.6,0.8,0.4,0.5,1.4,10.4,0,0,-0.4
50,DeJuan Blair,2013,March,13,8.2,2.7,0.8,2.5,0.333,0.0,0.0,0.0,1.0,1.7,0.591,0.9,1.4,2.3,0.8,0.8,0.3,0.1,2.1,7.0,0,0,-2.4
50,DeJuan Blair,2013,April,6,11.2,5.2,2.0,3.8,0.522,0.0,0.0,0.0,1.2,1.7,0.7,2.5,1.8,4.3,0.5,0.5,0.5,0.2,1.8,12.6,0,0,1.5
51,Steve Blake,2013,October,2,27.0,8.0,3.0,8.0,0.375,2.0,2.5,0.8,0.0,0.0,0.0,0.5,2.0,2.5,2.5,1.0,1.5,0.0,1.0,18.3,0,0,-10.0
51,Steve Blake,2013,November,15,31.5,10.1,3.5,8.5,0.409,1.9,4.8,0.403,1.2,1.5,0.818,0.1,3.3,3.4,8.3,2.3,0.9,0.1,1.7,27.0,1,0,-5.1
51,Steve Blake,2013,December,4,35.6,9.5,3.5,9.5,0.368,1.8,5.8,0.304,0.8,1.0,0.75,0.5,2.8,3.3,8.3,3.8,0.8,0.0,2.0,24.3,1,0,-7.5
51,Steve Blake,2013,February,11,29.2,7.2,2.4,7.0,0.338,1.7,4.4,0.396,0.7,0.9,0.8,0.5,3.3,3.7,5.2,2.0,1.5,0.3,1.9,22.9,1,1,-0.8
51,Steve Blake,2013,March,14,21.3,4.3,1.6,4.1,0.386,0.9,2.8,0.333,0.2,0.4,0.6,0.1,1.8,1.9,3.4,0.9,0.6,0.3,1.5,13.3,0,0,-1.4
51,Steve Blake,2013,April,9,23.4,3.8,1.4,4.2,0.342,0.8,2.6,0.304,0.1,0.2,0.5,0.2,2.2,2.4,4.6,1.7,1.1,0.0,0.9,15.2,0,0,-2.1
52,Andray Blatche,2013,October,1,20.3,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,1.0,2.0,6.6,0,0,-10.0
52,Andray Blatche,2013,November,16,22.8,11.8,4.8,9.4,0.503,0.3,0.6,0.4,2.0,2.8,0.727,2.0,4.0,6.0,1.1,1.9,1.2,0.4,1.9,23.6,1,0,-1.3
52,Andray Blatche,2013,December,11,23.5,12.4,4.4,10.5,0.417,0.2,1.0,0.182,3.5,4.7,0.731,2.1,4.0,6.1,1.9,1.4,0.6,0.4,2.4,24.2,1,0,-1.2
52,Andray Blatche,2013,January,12,20.7,12.9,5.3,10.4,0.512,0.3,0.8,0.3,2.0,2.4,0.828,1.6,4.2,5.8,1.5,1.2,1.0,0.7,2.8,25.9,2,0,1.8
52,Andray Blatche,2013,February,10,19.8,10.6,4.4,9.4,0.468,0.1,1.0,0.1,1.7,2.5,0.68,1.4,3.1,4.5,1.2,0.8,1.6,0.2,2.2,22.4,0,0,0.8
52,Andray Blatche,2013,March,16,24.6,10.3,3.8,8.1,0.473,0.1,0.3,0.4,2.5,3.4,0.727,1.6,3.3,4.9,2.0,1.4,0.9,0.8,2.4,23.0,1,0,6.0
52,Andray Blatche,2013,April,7,19.2,10.3,4.0,7.9,0.509,0.4,1.1,0.375,1.9,2.3,0.813,0.9,3.6,4.4,1.6,2.4,0.7,0.4,1.9,19.0,1,0,-8.6
53,Eric Bledsoe,2013,October,1,38.9,22.0,7.0,12.0,0.583,0.0,3.0,0.0,8.0,11.0,0.727,0.0,7.0,7.0,6.0,4.0,1.0,0.0,2.0,38.4,0,0,8.0
53,Eric Bledsoe,2013,November,10,33.1,19.4,6.6,13.2,0.5,1.2,3.6,0.333,5.0,6.1,0.82,0.6,3.6,4.2,5.9,3.7,1.8,0.1,2.2,35.3,1,0,-3.5
53,Eric Bledsoe,2013,December,13,33.3,16.5,6.0,12.8,0.467,1.2,3.2,0.39,3.3,4.3,0.768,0.3,3.8,4.1,5.8,2.8,1.4,0.5,2.8,33.0,1,0,4.2
53,Eric Bledsoe,2013,March,11,31.4,16.0,5.1,12.7,0.4,1.2,3.6,0.325,4.6,5.8,0.797,0.8,4.8,5.6,5.2,2.9,1.5,0.1,2.0,32.3,1,0,8.3
53,Eric Bledsoe,2013,April,8,33.5,19.5,7.3,13.1,0.552,1.1,2.5,0.45,3.9,5.6,0.689,1.0,3.8,4.8,4.8,4.1,2.0,0.6,2.0,36.1,1,0,2.3
54,Vander Blue,2013,January,3,4.9,1.7,0.7,1.3,0.5,0.0,0.3,0.0,0.3,1.7,0.2,0.0,1.0,1.0,0.3,0.7,0.0,0.0,0.3,2.7,0,0,2.0
55,Keith Bogans,2013,November,4,7.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.3,0.8,0,0,-1.8
55,Keith Bogans,2013,January,2,13.6,6.0,1.5,2.0,0.75,1.5,2.0,0.75,1.5,1.5,1.0,0.0,1.0,1.0,1.5,0.0,0.0,0.0,0.5,9.5,0,0,0.5
56,Andrew Bogut,2013,October,2,23.1,9.5,3.5,4.5,0.778,0.0,0.0,0.0,2.5,3.5,0.714,1.5,5.5,7.0,2.0,0.5,1.0,1.5,4.5,27.9,0,0,5.5
56,Andrew Bogut,2013,November,14,29.1,7.4,3.4,6.2,0.54,0.0,0.0,0.0,0.6,1.7,0.375,2.4,7.2,9.6,2.1,2.1,0.7,1.8,3.7,27.6,3,0,5.9
56,Andrew Bogut,2013,December,16,26.9,8.2,4.0,5.9,0.674,0.0,0.0,0.0,0.2,0.9,0.214,3.3,8.3,11.5,0.9,1.6,0.7,1.6,2.1,28.8,3,0,1.4
56,Andrew Bogut,2013,January,15,27.1,8.9,4.4,6.3,0.695,0.0,0.0,0.0,0.1,0.5,0.143,3.0,8.1,11.1,1.7,1.5,0.8,2.5,3.0,33.2,6,0,6.7
56,Andrew Bogut,2013,February,4,23.7,6.0,2.8,5.3,0.524,0.0,0.0,0.0,0.5,1.3,0.4,2.8,6.0,8.8,1.5,2.3,0.5,0.5,5.0,19.5,0,0,-3.3
56,Andrew Bogut,2013,March,12,23.4,5.5,2.7,4.6,0.582,0.0,0.0,0.0,0.2,0.6,0.286,2.4,5.9,8.3,2.0,0.8,0.7,1.9,3.1,25.5,1,0,4.5
56,Andrew Bogut,2013,April,4,26.1,4.0,2.0,3.3,0.615,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.3,9.3,2.0,0.5,0.5,1.0,3.3,22.1,0,0,13.5
57,Matt Bonner,2013,October,1,16.5,8.0,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,9.4,0,0,11.0
57,Matt Bonner,2013,November,9,12.9,3.0,1.1,2.7,0.417,0.8,2.0,0.389,0.0,0.0,0.0,0.1,1.6,1.7,1.1,0.2,0.0,0.2,1.1,7.1,0,0,4.3
57,Matt Bonner,2013,December,14,9.0,2.6,1.0,2.0,0.5,0.6,1.3,0.444,0.0,0.0,0.0,0.0,1.1,1.1,0.6,0.4,0.4,0.1,0.7,5.7,0,0,0.6
57,Matt Bonner,2013,January,13,11.9,3.7,1.3,3.1,0.425,1.0,1.9,0.52,0.1,0.2,0.5,0.6,1.6,2.2,0.2,0.2,0.2,0.1,1.1,7.4,0,0,2.8
